id,type,category,name_c,name_j,name_e,obtainedFrom,buy,sell,seasonalAvailability,villagerEquippable,styles,themes,DIY,diyInfoMaterials,diyInfoObtainedFrom,diyInfoSourceNotes,filename,version,variations
407,clothes,飾品,鼻子道具,つけばな,fake nose,裁縫店,490,122,全年,False,可愛,"['童話世界', '派對', '舞台']",False,,,,AccessoryGlassmouthNoseRed,1.0.0,1
408,clothes,飾品,鬍子眼鏡,ヒゲメガネ,stache & glasses,裁縫店,770,192,全年,True,可愛,"['派對', '舞台']",False,,,,AccessoryGlassmouthBeard0,1.0.0,2
409,clothes,下身,蛋糕裙,ティアードスカート,tiered skirt,裁縫店,1200,300,全年,False,簡單,"['日常生活', '童話世界', '悠閒', '度假']",False,,,,BottomsTexSkirtLongTiered0,1.0.0,5
410,clothes,上身,西裝外套,キャリアなジャケット,career jacket,裁縫店,1680,420,全年,True,簡單,"['正式', '工作']",False,,,,TopsTexTopYshirtsLCareer0,1.0.0,8
411,clothes,下身,西裝裙,キャリアなスカート,career skirt,裁縫店,1560,390,全年,False,簡單,"['正式', '工作']",False,,,,BottomsTexSkirtBoxCareer0,1.0.0,8
412,clothes,下身,不規則摺邊裙,ドレープスカート,draped skirt,裁縫店,1820,455,夏季,False,簡單,"['日常生活', '悠閒', '度假']",False,,,,BottomsTexSkirtLongDrape3,1.0.0,8
413,clothes,套裝,洋娃娃風連身裙,ドーリーワンピース,pintuck-pleated dress,裁縫店,1600,400,夏季,True,可愛,"['日常生活', '童話世界']",False,,,,TopsTexOnepieceBalloonHDolly0,1.0.0,6
414,clothes,上身,奇馬約圖騰背心,チマヨベスト,Chimayo vest,裁縫店,1120,280,全年,True,優雅,"['日常生活', '戶外活動']",False,,,,TopsTexTopYshirtsLChimayo2,1.0.0,4
415,clothes,飾品,生日墨鏡,バースデーサングラス,birthday shades,活動：玩家生日,,620,全年,True,華麗,['派對'],False,,,,AccessoryGlassBirthday2,1.0.0,4
416,clothes,套裝,馴鹿服,トナカイなふく,reindeer costume,裁縫店,1700,425,全年,False,可愛,"['童話世界', '派對', '舞台']",False,,,,TopsTexOnepieceOverallLReindeerBrown,1.6.0,1
417,clothes,飾品,面膜,パック,facial mask,裁縫店,560,140,全年,False,簡單,"['恐怖', '悠閒']",False,,,,AccessoryGlassmouthPackWhite,1.0.0,1
418,clothes,飾品,搞笑眼鏡,をかしなめがね,funny glasses,裁縫店,1100,275,全年,True,可愛,"['童話世界', '派對', '舞台']",False,,,,AccessoryGlassEyes1,1.0.0,3
419,clothes,下身,單車褲,サイクルボトム,cycling shorts,裁縫店,700,175,全年,False,活潑,"['戶外活動', '運動']",False,,,,BottomsTexPantsNormalCycle2,1.0.0,8
420,clothes,下身,衝浪褲,サーフパンツ,surfing shorts,裁縫店,700,175,夏季,False,活潑,"['戶外活動', '運動', '度假']",False,,,,BottomsTexPantsHalfSurf4,1.0.0,5
421,clothes,下身,蕾絲短褲,レースショートパンツ,lace shorts,裁縫店,840,210,夏季,False,可愛,"['日常生活', '童話世界', '度假']",False,,,,BottomsTexPantsHotLace0,1.0.0,5
422,clothes,下身,運動短褲,ジャージショートパンツ,athletic shorts,裁縫店,560,140,全年,False,活潑,"['戶外活動', '悠閒', '運動']",False,,,,BottomsTexPantsHalfJersey2,1.0.0,6
423,clothes,上身,印度傳統長版上衣,クルタ,kurta,裁縫店,1200,300,全年,True,簡單,"['日常生活', '正式']",False,,,,TopsTexTopCoatLKuruta1,1.0.0,4
424,clothes,套裝,長版襯衫連身裙,ロングシャツワンピ,maxi shirtdress,裁縫店,2000,500,全年,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexOnepieceBlongLShirt1,1.0.0,6
425,clothes,上身,防風上衣,プルオーバーアウター,pullover jacket,裁縫店,1680,420,全年,True,活潑,"['日常生活', '戶外活動']",False,,,,TopsTexTopOuterLPullover4,1.0.0,5
426,clothes,下身,泰拳褲,ムエタイパンツ,muay-thai shorts,裁縫店,980,245,全年,False,活潑,"['悠閒', '運動']",False,,,,BottomsTexPantsHotThai1,1.0.0,4
427,clothes,下身,金色點點褲,ゴールドドットパンツ,dotted shorts,裁縫店,980,245,全年,False,可愛,"['派對', '悠閒', '度假']",False,,,,BottomsTexPantsHotDotgold1,1.0.0,2
428,clothes,上身,斜紋軟呢背心,ツイードベスト,tweed vest,裁縫店,1400,350,全年,True,簡單,['戶外活動'],False,,,,TopsTexTopYshirtsLTweedvest1,1.0.0,3
429,clothes,下身,腰帶一片裙,ベルトのまきスカート,belted wraparound skirt,裁縫店,1040,260,全年,False,簡單,"['日常生活', '悠閒']",False,,,,BottomsTexSkirtLongWrap1,1.0.0,4
430,clothes,下身,刺繡花紋裙,ししゅうのはながらスカート,embroidered floral skirt,裁縫店,1320,330,全年,False,優雅,"['日常生活', '悠閒', '度假']",False,,,,BottomsTexSkirtLongEmbroidery2,1.0.0,3
431,clothes,下身,幾何刺繡裙,きかがくししゅうのスカート,embroidered-pattern skirt,裁縫店,1100,275,全年,False,簡單,"['日常生活', '度假']",False,,,,BottomsTexSkirtLongGeometric2,1.0.0,3
432,clothes,飾品,潛水鏡附呼吸管,シュノーケル,snorkel mask,任天堂; 裁縫店,700,175,夏季,False,活潑,"['戶外活動', '運動', '度假', '工作']",False,,,,AccessoryGlassmouthDiver5,1.3.0,6
433,clothes,飾品,太空墨鏡,サイバーサングラス,cyber shades,裁縫店,1300,325,全年,True,活潑,"['派對', '舞台']",False,,,,AccessoryGlassCyber2,1.0.0,6
434,clothes,上身,格紋圍巾配毛衣,チェックマフラーつきセーター,checkered muffler,裁縫店,1440,360,冬季,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopOuterLMuffler0,1.0.0,4
435,clothes,套裝,長版牛仔針織罩衫,ロングデニムカーディガン,long denim cardigan,裁縫店,2000,500,全年,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexOnepieceBoxLMuffler2,1.0.0,3
436,clothes,套裝,滿版圖案連身裙,おおばんがらワンピ,oversized print dress,裁縫店,1800,450,夏季,True,可愛,"['派對', '度假']",False,,,,TopsTexOnepieceBoxNStandard0,1.0.0,6
437,clothes,套裝,復古A字連身裙,レトロＡラインワンピース,retro A-line dress,裁縫店,2550,637,全年,True,可愛,['派對'],False,,,,TopsTexOnepieceAlineLRetro2,1.0.0,5
438,clothes,上身,綁腰襯衫,こしまきシャツ,hip-wrap shirt,裁縫店,1200,300,夏季,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopCoatHWaistshirt0,1.0.0,3
439,clothes,套裝,T恤連身裙,Ｔシャツワンピ,tee dress,裁縫店,1500,375,全年,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexOnepieceBoxHTshirts3,1.0.0,6
440,clothes,上身,亮片刺繡無袖上衣,ラメししゅうノースリーブ,sparkly embroidered tank,裁縫店,960,240,夏季,True,可愛,"['派對', '度假']",False,,,,TopsTexTopCoatNSequins0,1.0.0,3
442,clothes,套裝,視覺系服裝,ヴィジュアルけいコスチューム,visual-punk outfit,裁縫店,2040,510,全年,True,酷感,"['派對', '舞台', '工作']",False,,,,TopsTexOnepieceOverallLVisualBlack,1.0.0,1
443,clothes,上身,皮風衣,レザートレンチ,pleather trench coat,裁縫店,1680,420,冬季,True,優雅,"['日常生活', '正式']",False,,,,TopsTexTopCoatLLeathertrench0,1.0.0,3
444,clothes,上身,馴鹿毛衣,トナカイセーター,reindeer sweater,裁縫店,1680,420,冬季,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopOuterLReindeer2,1.0.0,3
445,clothes,上身,前綁結襯衫,まえむすびＹシャツ,front-tie button-down shirt,裁縫店,800,200,夏季,True,活潑,"['日常生活', '度假']",False,,,,TopsTexTopYshirtsHKnot3,1.0.0,4
446,clothes,套裝,花紋蕾絲連身裙,はながらレースのワンピース,floral lace dress,裁縫店,1820,455,夏季,True,優雅,"['日常生活', '童話世界', '正式', '派對', '度假']",False,,,,TopsTexOnepieceBalloonHLace7,1.0.0,8
447,clothes,上身,立領大衣,ステンカラーコート,top coat,裁縫店,2000,500,全年,True,簡單,"['日常生活', '度假']",False,,,,TopsTexTopCoatLSoutiencollar3,1.0.0,4
448,clothes,上身,品味高尚毛衣,ハイセンスなセーター,retro sweater,裁縫店,1200,300,冬季,True,可愛,"['日常生活', '派對', '悠閒', '舞台']",False,,,,TopsTexTopOuterLHighsence2,1.0.0,4
449,clothes,上身,西部牛仔襯衫,カウボーイシャツ,cowboy shirt,裁縫店,2100,525,全年,True,簡單,"['戶外活動', '工作']",False,,,,TopsTexTopYshirtsLCowboy1,1.0.0,5
450,clothes,套裝,綠毛蟲服,あおむしのふく,caterpillar costume,裁縫店,1700,425,全年,True,可愛,"['童話世界', '派對']",False,,,,TopsTexOnepieceRibNCaterpillar0,1.0.0,3
451,clothes,上身,馬甲細肩帶背心,ビスチェキャミ,sweetheart tank and shirt,裁縫店,1200,300,全年,True,優雅,"['日常生活', '悠閒']",False,,,,TopsTexTopYshirtsLBustier0,1.0.0,5
452,clothes,套裝,小屋圖案連身裙,ハウスなプリントワンピ,house-print dress,裁縫店,1600,400,全年,True,可愛,"['日常生活', '童話世界']",False,,,,TopsTexOnepieceBoxLHouse1,1.0.0,2
453,clothes,套裝,森林圖案連身裙,フォレストなワンピース,forest-print dress,裁縫店,1540,385,全年,True,優雅,['日常生活'],False,,,,TopsTexOnepieceBoxLForest3,1.0.0,5
454,clothes,套裝,橄欖球制服,ラグビーのユニフォーム,rugby uniform,裁縫店,1760,440,全年,True,活潑,"['運動', '工作']",False,,,,TopsTexOnepieceOverallHRugby0,1.0.0,8
456,clothes,套裝,鐵盔甲,アイアンアーマー,iron armor,DIY,,6000,全年,True,酷感,"['童話世界', '恐怖']",True,"[{'count': 8, 'itemName': '鐵礦石'}]",['暴躁型村民'],,TopsTexOnepieceOverallLPlatearmorIron,1.0.0,1
457,clothes,套裝,長羽絨大衣,ロングダウンコート,long down coat,裁縫店,1900,475,冬季,True,簡單,"['日常生活', '戶外活動']",False,,,,TopsTexOnepieceAlongLDowncoat2,1.0.0,5
458,clothes,套裝,金盔甲,ゴールデンアーマー,gold armor,DIY,,80000,全年,True,華麗,"['童話世界', '恐怖']",True,"[{'count': 8, 'itemName': '金礦石'}]",['自戀型村民'],,TopsTexOnepieceOverallLPlatearmorGold,1.0.0,1
459,clothes,下身,緞面褲子,サテンのパンツ,satin pants,裁縫店,880,220,全年,False,簡單,"['日常生活', '正式', '派對']",False,,,,BottomsTexPantsWideSatin4,1.0.0,7
460,clothes,套裝,海軍大衣連裙子,スカートつきピーコート,peacoat-and-skirt combo,裁縫店,2400,600,冬季,True,可愛,['日常生活'],False,,,,TopsTexOnepieceAlineLPcoat1,1.0.0,2
461,clothes,上身,彩虹針織衫,レインボーなニット,rainbow sweater,裁縫店,1200,300,冬季,True,可愛,"['日常生活', '悠閒']",False,,,,TopsTexTopOuterLRainbow1,1.0.0,5
462,clothes,套裝,交叉V領綁帶連身裙,カシュクールワンピース,casual chic dress,裁縫店,2400,600,夏季,True,優雅,"['日常生活', '悠閒', '度假']",False,,,,TopsTexOnepieceAlongHCachecoeur2,1.0.0,6
463,clothes,飾品,下半框眼鏡,アンダーリムめがね,bottom-rimmed glasses,裁縫店,1100,275,全年,True,簡單,"['日常生活', '悠閒', '工作']",False,,,,AccessoryGlassLoose6,1.0.0,7
464,clothes,上身,絨毛外套,ボアブルゾン,boa blouson,裁縫店,1680,420,冬季,True,可愛,"['日常生活', '童話世界', '悠閒']",False,,,,TopsTexTopOuterLBlouson3,1.0.0,4
465,clothes,上身,長版襯衫,チュニックシャツ,sleeveless tunic,裁縫店,960,240,夏季,True,簡單,"['悠閒', '度假']",False,,,,TopsTexTopCoatNShirt4,1.0.0,6
466,clothes,飾品,兔鼻子道具,ウサギのつけばな,bunny nose,裁縫店,560,140,全年,False,可愛,"['童話世界', '派對', '舞台']",False,,,,AccessoryMouthRabbit2,1.0.0,3
467,clothes,上身,長版針織罩衫,コーディガン,coatigan,裁縫店,2380,595,冬季,True,優雅,['日常生活'],False,,,,TopsTexTopCoatLCoadigan3,1.0.0,5
468,clothes,下身,燈芯絨褲,コーデュロイボトム,corduroy pants,裁縫店,1040,260,全年,False,簡單,['日常生活'],False,,,,BottomsTexPantsWideCorduroy4,1.0.0,6
469,clothes,套裝,荷蘭風格服裝,オランダなコスチューム,folk-dance outfit,裁縫店,2520,630,全年,True,優雅,"['日常生活', '正式']",False,,,,TopsTexOnepieceOverallLVolendam,1.0.0,1
470,clothes,套裝,絨毛連帽上衣,ボアパーカー,boa parka,裁縫店,1800,450,冬季,True,簡單,"['日常生活', '戶外活動', '悠閒']",False,,,,TopsTexOnepieceRibLBore2,1.0.0,4
471,clothes,上身,拼布大衣,パッチワークコート,patchwork coat,裁縫店,2380,595,冬季,True,可愛,['日常生活'],False,,,,TopsTexTopCoatLPatchwork2,1.0.0,3
472,clothes,套裝,巴爾瑪肯大衣,バルマカーンコート,balmacaan coat,裁縫店,1540,385,冬季,True,簡單,['日常生活'],False,,,,TopsTexOnepieceBlongLBalmakarn0,1.0.0,3
473,clothes,飾品,圓形墨鏡,ラウンドサングラス,round tinted shades,裁縫店,880,220,全年,True,簡單,"['日常生活', '正式']",False,,,,AccessoryGlassRound0,1.0.0,4
474,clothes,飾品,蝴蝶框墨鏡,バタフライサングラス,butterfly shades,裁縫店,1040,260,全年,True,酷感,['戶外活動'],False,,,,AccessoryGlassButterfly0,1.0.0,3
475,clothes,飾品,橢圓形眼鏡,オーバルめがね,oval glasses,裁縫店,880,220,全年,True,簡單,"['日常生活', '工作']",False,,,,AccessoryGlassOval6,1.0.0,7
476,clothes,上身,耳機穿搭,イヤフォンコーデ,earbuds combo,裁縫店,1400,350,全年,True,酷感,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsLEarphone3,1.0.0,4
477,clothes,套裝,阿拉伯公主服,アラビアひめなふく,desert-princess outfit,裁縫店,2520,630,全年,True,優雅,"['童話世界', '派對']",False,,,,TopsTexOnepieceOverallHArabia2,1.0.0,4
478,clothes,下身,花紋蕾絲裙,はながらレースのスカート,floral lace skirt,裁縫店,1320,330,全年,False,優雅,"['日常生活', '童話世界', '正式', '派對', '度假']",False,,,,BottomsTexSkirtBoxLace7,1.0.0,8
479,clothes,上身,多色粗橫紋針織衫,マルチボーダーニット,colorful striped sweater,裁縫店,1200,300,全年,True,優雅,['日常生活'],False,,,,TopsTexTopTshirtsLMulti2,1.0.0,6
480,clothes,下身,喇叭裙,フレアスカート,flare skirt,裁縫店,1140,285,全年,False,簡單,"['日常生活', '悠閒']",False,,,,BottomsTexSkirtAlineFlare1,1.0.0,5
481,clothes,上身,馬德拉斯格紋襯衫,マドラスチェックシャツ,madras plaid shirt,裁縫店,1120,280,夏季,True,活潑,"['日常生活', '度假']",False,,,,TopsTexTopYshirtsHMadras5,1.0.0,6
482,clothes,套裝,民族風連身裙,エスニックワンピ,zigzag-print dress,裁縫店,2000,500,夏季,True,優雅,['度假'],False,,,,TopsTexOnepieceAlongNEthnic3,1.0.0,6
483,clothes,套裝,連身短褲,ショートコンビネゾン,shorts outfit,裁縫店,1680,420,夏季,True,優雅,"['日常生活', '度假']",False,,,,TopsTexOnepieceSalopetteNCombinaison4,1.0.0,5
484,clothes,飾品,像素墨鏡,ドットサングラス,pixel shades,裁縫店,1320,330,全年,True,酷感,"['派對', '度假']",False,,,,AccessoryGlassDot3,1.0.0,4
485,clothes,飾品,豬鼻子道具,ブタのつけばな,pig nose,裁縫店,560,140,全年,False,可愛,"['童話世界', '派對', '舞台']",False,,,,AccessoryMouthPigPink,1.0.0,1
486,clothes,套裝,冰之女王洋裝,こおりのじょおうなドレス,icy dress,裁縫店,5200,1300,冬季,True,華麗,"['童話世界', '派對']",False,,,,TopsTexOnepieceRobeLIcequeen0,1.0.0,1
487,clothes,飾品,防毒面具,ガスマスク,gas mask,裁縫店,1100,275,全年,False,酷感,"['恐怖', '工作']",False,,,,AccessoryGlassmouthGasmask0,1.0.0,2
488,clothes,套裝,雪國洋裝,さむいくにのドレス,cold-country dress,裁縫店,2520,630,冬季,True,優雅,"['正式', '派對']",False,,,,TopsTexOnepieceDressLNordic2,1.0.0,3
489,clothes,飾品,飯粒,ごはんつぶ,sticky rice,裁縫店,490,122,全年,False,簡單,['悠閒'],False,,,,AccessoryMouthRice,1.0.0,1
490,clothes,套裝,墨西哥街頭樂隊服裝,マリアッチのいしょう,mariachi clothing,裁縫店,2520,630,全年,True,優雅,"['正式', '派對', '舞台']",False,,,,TopsTexOnepieceOverallLMariachi3,1.0.0,6
491,clothes,套裝,大理石紋連身裙,マーブルワンピース,marble-print dress,裁縫店,1500,375,全年,True,優雅,['派對'],False,,,,TopsTexOnepieceBoxLMarble1,1.0.0,5
492,clothes,套裝,貝殼洋裝,かいがらのドレス,shell dress,裁縫店,3500,875,夏季,True,華麗,"['童話世界', '派對', '舞台', '度假']",False,,,,TopsTexOnepieceAlongNMermaid4,1.0.0,6
493,clothes,上身,斗篷造型針織衫,ポンチョふうニット,poncho-style sweater,裁縫店,1500,375,全年,True,優雅,"['日常生活', '童話世界']",False,,,,TopsTexTopCoatLPoncho4,1.0.0,5
494,clothes,飾品,威尼斯面具,ベネチアンマスク,masquerade mask,裁縫店,910,227,全年,True,華麗,"['童話世界', '派對', '舞台']",False,,,,AccessoryGlassVenetian1,1.0.0,6
495,clothes,上身,長版坦克背心,タンクトップチュニック,tunic tank,裁縫店,800,200,夏季,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopCoatNTanktunic0,1.0.0,4
496,clothes,飾品,木框眼鏡,ウッドフレームめがね,wooden-frame glasses,裁縫店,1560,390,全年,True,簡單,"['日常生活', '正式', '工作']",False,,,,AccessoryGlassWood0,1.0.0,2
497,clothes,飾品,黑色口罩,カラスマスク,privacy mask,裁縫店,560,140,全年,False,酷感,"['日常生活', '恐怖', '悠閒']",False,,,,AccessoryMouthCrowBlack,1.0.0,1
498,clothes,飾品,翹鬍子,まきヒゲ,curly mustache,裁縫店,700,175,全年,False,簡單,"['童話世界', '正式', '派對']",False,,,,AccessoryMouthRollingmustacheBlack,1.0.0,1
500,clothes,套裝,長版雪尼爾針織罩衫,モールロングカーディガン,long chenille cardigan,裁縫店,2000,500,冬季,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexOnepieceRibLCardigan2,1.0.0,4
501,clothes,上身,蝴蝶結細肩帶背心,リボンショルダーキャミ,ribbon-straps tank,裁縫店,960,240,夏季,True,可愛,"['日常生活', '童話世界', '悠閒', '度假']",False,,,,TopsTexTopYshirtsNRibnoncami0,1.0.0,3
502,clothes,飾品,山羊鬍,アゴひげ,goatee,裁縫店,980,245,全年,False,酷感,"['日常生活', '悠閒', '舞台']",False,,,,AccessoryMouthBeardChinBlack,1.0.0,1
503,clothes,飾品,絆創帶,ばんそうこう,bandage,裁縫店,140,35,全年,False,活潑,"['戶外活動', '悠閒', '運動']",False,,,,AccessoryMouthBandageSkin,1.0.0,1
504,clothes,飾品,小丑面具,ピエロのかめん,jester's mask,裁縫店,1760,440,全年,False,酷感,"['童話世界', '恐怖', '派對', '舞台', '工作']",False,,,,AccessoryGlassmouthPierrot0,1.0.0,4
505,clothes,飾品,絡腮鬍,ラウンドひげ,rounded beard,裁縫店,980,245,全年,False,酷感,"['日常生活', '悠閒', '舞台']",False,,,,AccessoryMouthBeardRoundBlack,1.0.0,1
506,clothes,上身,圖紋刷毛上衣,がらものフリース,printed fleece sweater,裁縫店,1260,315,冬季,True,活潑,"['日常生活', '戶外活動']",False,,,,TopsTexTopOuterLFleece4,1.0.0,5
